0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity (MW),Type,Location (District),State,Commissioned Date
274,Triton Hotels and ResortsPvt. Ltd.,1.60,Solar,Bikaner,Rajasthan,31-Mar-2018
275,A.K Spintex Ltd,1.48,Solar,Bikaner,Rajasthan,31-Mar-2018
276,Fashions Suitings Pvt Ltd,0.63,Solar,Bikaner,Rajasthan,31-Mar-2018
277,Mayank SharmaEnterprises Pvt. Ltd,1.00,Solar,Bikaner,Rajasthan,31-Mar-2018
278,Fruitful Buildcon Pvt. Ltd.,1.70,Solar,Bikaner,Rajasthan,31-Mar-2018
279,Pinkcity Buildhome Pvt.Ltd.,0.90,Solar,Bikaner,Rajasthan,31-Mar-2018
280,Geetanjali University,1.47,Solar,Bikaner,Rajasthan,31-Mar-2018
281,Goyal Fashions Pvt. Ltd,2.00,Solar,Bikaner,Rajasthan,31-Mar-2018
282,Serveall Land developers,1.70,Solar,Bikaner,Rajasthan,31-Mar-2018
