0,1,2,3,4,5,6
S.No,Name of the Project,InstalledCapacity(MW),Type,Location(District),State,Date ofCommission
352,Shakuntala Naik,1.00,Solar,Vijaypura,Karnataka,3-May-2018
353,OPG Power Generation Pvt Ltd [AavantiSolar Energy Pvt Ltd],20.00,Solar,Haveri,Karnataka,8-May-2018
354,Bagamane Green Power LLP (DoddanavarGlobal Energy Pvt Ltd),20.00,Solar,Belagavi,Karnataka,6-Jun-2018
355,KBJNL-MNRE Central Assistance,10.00,Solar,Bagalkote,Karnataka,20-Jun-2018
356,Clean Solar Power (Gulbarga) Pvt LimitedSPV of Hero Solar Energy Private Limited,40.00,Solar,Kalaburgi,Karnataka,28-Jun-2018
357,Vahini Irrigation Pvt Ltd,1.00,Solar,Tumkur,Karnataka,20-Jul-2018
358,Hotel Panduranga International(Partnership Firm),1.00,Solar,Tumkur,Karnataka,13-Aug-2018
359,"Infosys Limited,",30.00,Solar,Tumkur,Karnataka,29-Aug-2018
360,Bhramara Polymers Pvt Ltd,1.00,Solar,Chitradurga,Karnataka,17-Nov-2018
361,"Sree sSiddaganga Hospitals Pvt. Ltd.,",1.00,Solar,Chitradurga,Karnataka,17-Nov-2018
362,Giriraj Renewables PVt Ltd,50.00,Solar,Tumkur,Karnataka,20-Dec-2018
