0,1,2,3,4,5,6
S.No,Name of the Project,InstalledCapacity(MW),Type,Location(District),State,Date ofCommission
121,Bosch Limited,2.50,Solar,Bangalore Rural,Karnataka,20-Mar-2017
122,S.Shashidhar,2.00,Solar,Bellary,Karnataka,25-Mar-2017
123,Azure Sunrise Power Limited     (M/s. AzurePower India  Private Limited),50.00,Solar,Chitradurga,Karnataka,26-Mar-2017
124,Azure Power (Raj) Private LimitedM/s.Azure Power India  Private Limited,40.00,Solar,Chitradurga,Karnataka,26-Mar-2017
125,M/s. Azure Power India  Private Limited(Azure Photo Voltaic pvt Ltd),40.00,Solar,Chitradurga,Karnataka,26-Mar-2017
126,Prakash Sindagi,1.00,Solar,Belagavi,Karnataka,27-Mar-2017
127,Jindal Aluminium Pvt Ltd,10.00,Solar,Davanagere,Karnataka,30-Mar-2017
128,A V Anjaneya Prasad,1.00,Solar,Bagalkote,Karnataka,31-Mar-2017
129,A.R.Rekha,1.00,Solar,Chikkaballapura,Karnataka,31-Mar-2017
130,Girija B Hattiholi,3.00,Solar,Belagavi,Karnataka,31-Mar-2017
131,Channaraj B Hattiholi,3.00,Solar,Belagavi,Karnataka,31-Mar-2017
