0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity(MW),Type,Location(District),State,CommissionedDate
72,M/s SS Indus Solar Energy Pvt Ltd,2.00,Solar,Nalgonda,Telangana,15-Oct-2015
73,M/s Photon Solar Power PrivateLimited,5.00,Solar,Medak,Telangana,18-Oct-2015
74,"M/s Fusion Solar Technologies Pvt.Ltd.,",4.00,Solar,Mahabubnagar,Telangana,27-Oct-2015
75,"M/s GMR Hyderabad InternationalAirport Ltd.,",5.00,Solar,Ranga Reddy,Telangana,9-Nov-2015
76,M/s Emmvee Energy India PrivateLimited,10.00,Solar,Medak,Telangana,18-Nov-2015
77,"M/s Bharath Heavy Electricals Limited.,1.5MW",1.50,Solar,Medak,Telangana,20-Nov-2015
78,M/s Ushas Ventures Private Limited,8.00,Solar,Mahbubnagar,Telangana,27-Nov-2015
79,"M/s Infosys Limited, 10MW",6.63,Solar,Ranga Reddy,Telangana,21-Dec-2015
80,M/s Photon Energy Systems Limited,1.00,Solar,Ranga Reddy,Telangana,22-Dec-2015
81,M/s Tri Solar (SPV M/s SRConstruction),5.00,Solar,Mahbubnagar,Telangana,31-Dec-2015
82,M/s Bhavana Power Private Limited,2.80,Solar,Mahabubnagar,Telangana,13-Jan-2016
83,M/s Sunborne Energy Services India (P)limited,35.00,Solar,Mahabubnagar,Telangana,1-Feb-2016
