0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity(MW),Type,Location(District),State,CommissionedDate
144,M/s Keerthi Estates Pvt. Ltd,10.00,Solar,Mahbubnagar,Telangana,30-Dec-2016
145,M/s Sri Ramcharan Power Projects,10.00,Solar,Nalgonda,Telangana,30-Dec-2016
146,M/s Vigneswara Power Private Limited,10.00,Solar,Mahabubnagar,Telangana,30-Dec-2016
147,M/s Cybercity Builders and DevelopersPvt Ltd,5.00,Solar,Mahbubnagar,Telangana,31-Dec-2016
148,M/s Cybercity Builders and DevelopersPvt Ltd,5.00,Solar,Ranga Reddy,Telangana,31-Dec-2016
149,M/s First Solar Power India PrivateLimited,50.00,Solar,Ranga Reddy,Telangana,31-Dec-2016
150,M/s Kranthi Edifice Pvt ltd,10.00,Solar,Mahbubnagar,Telangana,31-Dec-2016
151,M/s SR Construction,5.00,Solar,Mahbubnagar,Telangana,31-Dec-2016
152,M/s SR Construction,5.00,Solar,Mahbubnagar,Telangana,31-Dec-2016
153,M/s Suprasanna Solaire Energy PrivateLimited (SPV of M/s Solairedirect,20.00,Solar,Medak,Telangana,31-Dec-2016
154,Ajay Kumar Ratilal Patel,2.00,Solar,Medak,Telangana,15-Feb-2017
155,M/s Energon Soleq India PowerResources Pvt Ltd,50.00,Solar,Medak,Telangana,15-Feb-2017
