0,1,2,3,4,5,6
S.No.,Developer Name,Installed  Capacity(MW),Type,Location (District),State,Date ofCommissioning
108,Sardar Sarovar Narmada NigamLimited (Canal Top),10.00,Solar,Vadodara,Gujarat,4-Dec-2014
109,Kindle Engineering &Construction Pvt. Ltd.,15.01,Solar,Charanka,Gujarat,27-Jan-2015
110,Kindle Engineering &Construction Pvt. Ltd.,5.17,Solar,Charanka,Gujarat,4-Feb-2015
111,Torrent Solargen Ltd.,12.65,Solar,Charanka,Gujarat,9-Mar-2015
112,Torrent Solargen Ltd.,22.03,Solar,Charanka,Gujarat,18-Mar-2015
113,"GSECL, (SECI/JNSSM)",10.00,Solar,Charanka,Gujarat,20-Mar-2015
114,GPCL (SECI/JNSSM),10.00,Solar,Charanka,Gujarat,21-Mar-2015
115,Torrent Solargen Ltd.,16.31,Solar,Charanka,Gujarat,26-Mar-2015
116,Electrical Controls & Systems(REC),0.50,Solar,Vadodara,Gujarat,27-Mar-2015
117,Baroda Moulds & Dies (REC),0.25,Solar,Vadodara,Gujarat,27-Mar-2015
118,Kaizen Switchgear Products(REC),0.75,Solar,Vadodara,Gujarat,27-Mar-2015
119,Backbone Enterprises Ltd.(SECI/,SSM)10.00,Solar,Kutch,Gujarat,19-Sep-2015
120,Enersan Power PvtLtd(SECI/JNSSM),10.00,Solar,Kutch,Gujarat,19-Sep-2015
121,Rallis India Ltd,4.40,Solar,Bharuch,Gujarat,1-Jan-2016
122,KPI Global Infrastructure Ltd(REC),1.50,Solar,Bharuch,Gujarat,13-Jan-2016
123,Som Shiva (Impex) ltd.,1.10,Solar,Surendranagar,Gujarat,29-Jan-2016
124,Torrent Power Ltd,34.94,Solar,Surat,Gujarat,29-Feb-2016
125,Torrent Power Ltd,40.06,Solar,Surat,Gujarat,14-Mar-2016
