0,1,2,3,4,5,6
List of Commissioned Solar Power Projects in Tamil Nadu,,,,,,
S.NO,Name of Plant,InstalledCapacity (MW),Type,Location(District),State,Date ofCommissioning
1,M/s. Numeric Power System,1.00,Solar,Coimbatore,Tamilnadu,9-May-2012
2,M/s. Sathy Silks Pvt Ltd,1.00,Solar,Tirupur,Tamilnadu,30-Mar-2013
3,M/s .Gaajananda Jewellery India Pvt Ltd,1.00,Solar,Tirupur,Tamilnadu,30-Mar-2013
4,M/s .Alpine Knits India Pvt Ltd,1.00,Solar,Tirupur,Tamilnadu,30-Mar-2013
5,M/s .Freelok Fashion,1.00,Solar,Erode Dist,Tamilnadu,12-Jul-2013
6,M/s .JVS Export,5.00,Solar,Virudhunagar Dist,Tamilnadu,29-Sep-2013
7,M/s. MM Forgings Ltd,1.80,Solar,Arupukkottai,Tamilnadu,29-Sep-2013
8,M/s. Super Auto Forge Pvt Ltd,1.00,Solar,Virudhunagar Dist,Tamilnadu,29-Sep-2013
9,M/s. Ultra Cosmic Solar Energy Pvt Ltd,1.00,Solar,Dindigul Dist,Tamilnadu,15-Dec-2013
10,M/s. Flow Link System Pvt Ltd,1.26,Solar,Tirunelveli Dist,Tamilnadu,31-Dec-2013
