0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity(MW),Type,Location(District),State,CommissionedDate
12,"M/s Visaka Industries Limited,Nalgonda.",2.50,Solar,Nalgonda,Telangana,30-Jan-2014
13,M/s Sri Surya Narayana Solar PowerPvt Ltd,2.21,Solar,Nalgonda,Telangana,25-Feb-2014
14,"M/s Posh Chemicals Pvt. Ltd.,",1.00,Solar,Nizamabad,Telangana,10-Mar-2014
15,"M/s Golden Shelters Pvt Ltd,",3.00,Solar,Nalgonda,Telangana,30-Mar-2014
16,"M/s Pennar Industries Ltd.,",2.50,Solar,Ranga Reddy,Telangana,30-Mar-2014
17,M/s Peritus Corporation Pvt Limited,2.00,Solar,Medak,Telangana,18-Apr-2014
18,"M/s Value Labs LLP,",8.00,Solar,Mahabubnagar,Telangana,14-May-2014
19,M/s Pragathi Group MBNR. 9MW,9.00,Solar,Mahabubnagar,Telangana,4-Jun-2014
20,"M/s Jaya bharath Energy Pvt Ltd, NLG.",1.00,Solar,Nalgonda,Telangana,28-Jun-2014
21,Mr. Prashanth Narayan G,7.00,Solar,Medak,Telangana,29-Jun-2014
22,Essel Mining and Industries Ltd,10.00,Solar,Mahbubnagar,Telangana,30-Jun-2014
23,"M/s Shri Lakshmi Ganapathy IndustriesPvt Ltd.,",1.20,Solar,Mahabubnagar,Telangana,30-Jun-2014
