0,1,2,3,4,5,6
List of commissined Biomass projects in Rajasthan,,,,,,
S.No,Project Name,InstalledCapacity(MW),Type,Location,State,CommissionedDate
1,M/s Kalpa Taru PowerTransmission Ltd.,7.80,Bio Mass,Padampur(Sriganganagar),Rajasthan,15-Jul-2003
2,M/s Kalpa Taru PowerTransmission Ltd.,8.00,Bio Mass,Unihara (Tonk),Rajasthan,10-Nov-2006
3,M/s Amrit EnvironmentTechnology,8.00,Bio Mass,Kotputli (Jaipur),Rajasthan,1-Oct-2006
4,M/s Chambal Power Ltd.,7.50,Bio Mass,Rangpur Road(Kota),Rajasthan,31-Mar-2006
5,M/s S.M EnvironmentalTechnologies,8.00,Bio Mass,"Chipabarod,Baran",Rajasthan,24-Dec-2005
6,M/s Sambhav Energy Ltd.,20.00,Bio Mass,Sirohi,Rajasthan,19-Feb-2010
7,M/s Transtech green powerLtd,12.00,Bio Mass,Galifa,Rajasthan,19-Feb-2010
8,Satyam Power,10.00,Bio Mass,Nagauar,Rajasthan,31-Mar-2011
9,"M/s Sanjog Sugar, Sangaria,",10.00,Bio Mass,Hanumangarh,Rajasthan,7-Oct-2011
10,Orient Green Power,8.00,Bio Mass,"Bhanwargarh,Kelwara",Rajasthan,6-Oct-2013
11,M/s. Birla Corporation Ltd (C,15.00ptive),Bio Mass,Chttorgarh,Rajasthan,24-Dec-2005
,Total,114.30,,,,
