0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity(MW),Type,Location(District),State,CommissionedDate
60,"M/s Yantra Green Power Pvt Ltd.,(Yantra eSolar India Private Limited)",5.00,Solar,Medak,Telangana,18-Jul-2015
61,M/s Sai Aditya Green Energy PrivateLimited,1.00,Solar,Nalgonda,Telangana,4-Sep-2015
62,"M/s Sarvotham Care, Pvt. Ltd.,",3.00,Solar,Ranga Reddy,Telangana,28-Sep-2015
63,M/s Haldiram Snacks Private Limited,10.00,Solar,Mahbubnagar,Telangana,29-Sep-2015
64,M/s Associated ceramics Limited,1.00,Solar,Medak,Telangana,30-Sep-2015
65,M/s Jsons Foundry Private Limited,3.00,Solar,Medak,Telangana,30-Sep-2015
66,M/s Marudhar Fashions,1.00,Solar,Medak,Telangana,30-Sep-2015
67,M/s Pudhari Publications Private Lts –III,2.00,Solar,Medak,Telangana,30-Sep-2015
68,M/s Sanjay M Bafna,1.10,Solar,Medak,Telangana,30-Sep-2015
69,M/s Saphire Proventures Pvt Ltd,1.00,Solar,Medak,Telangana,30-Sep-2015
70,M/s Shreyalaxmi,1.00,Solar,Medak,Telangana,30-Sep-2015
71,M/s Sunil B. Desadla,1.10,Solar,Medak,Telangana,30-Sep-2015
