0,1,2,3,4,5,6
List of commissioned Grid Connected  Solar Projects in Telangana,,,,,,
S. No.,Project Name,InstalledCapacity(MW),Type,Location(District),State,CommissionedDate
1,M/s Ramakrishna Industries,1.00,Solar,Mahabubnagar,Telangana,16-Sep-2011
2,APGENCO,1.00,Solar,Mahabubnagar,Telangana,10-Jan-2012
3,M/s Andromeda Energy Technologies(P) Ltd,0.75,Solar,Medak,Telangana,15-Mar-2012
4,M/s Bhavani Enginerring,1.00,Solar,Nalgonda,Telangana,15-Mar-2012
5,"M/s Heritage Foods (India) Ltd.,Medak.",2.34,Solar,Medak,Telangana,29-Sep-2013
6,M/s Ushodaya Enterprises PrivateLimited,10.00,Solar,Mahabubnagar,Telangana,30-Sep-2013
7,"M/s RMR Solar Energy Pvt Ltd., (SriGodha Devi Industries Pvt. Ltd)",1.03,Solar,Mahabubnagar,Telangana,8-Nov-2013
8,M/s Bhagyanagar India Limited,5.00,Solar,Medak,Telangana,2-Dec-2013
9,M/s Arhyama Solar Power Pvt Limited,6.00,Solar,Nalgonda,Telangana,23-Dec-2013
10,"M/s Suryanandan texturizers Pvt Ltd,MBNR, 1MW",1.00,Solar,Mahabubnagar,Telangana,28-Jan-2014
11,M/S NTPC (10) MW,10.00,Solar,Karimnagar,Telangana,29-Jan-2014
