0,1,2,3,4,5,6
S. No.,Project Name,InstalledCapacity(MW),Type,Location(District),State,CommissionedDate
228,M/s. DRES Energy Pvt. Limited.,7.00,Solar,Ranga Reddy,Telangana,28-Dec-2017
229,"Rockhopper Renewables (I) PvtLtd.,(M/s.Natems Power Ltd)",7.00,Solar,Medak,Telangana,28-Dec-2017
230,"M/s M/s Azure Power ThirtySeven Private Ltd.,",100.00,Solar,Mahabubnagar,Telangana,12-Jan-2018
231,M/s.Hyderabad Institute of OncologyPvt Ltd.,1.00,Solar,Khammam,Telangana,24-Jan-2018
232,Acme Solar Power Technology PrivateLimited,50.00,Solar,Nalgonda,Telangana,7-Feb-2018
233,M/s Mytrah Engery (I) Ltd,15.00,Solar,Mahabubnagar,Telangana,27-Feb-2018
234,M/s Mytrah Engery (I) Ltd,15.00,Solar,Ranga Reddy,Telangana,2-Mar-2018
235,M/s Mytrah Engery (I) Ltd,50.00,Solar,Nalgonda,Telangana,16-Mar-2018
236,Misra Dhatu Nigam Ltd.(MIDHANI),4.00,Solar,Ranga Reddy,Telangana,21-Mar-2018
237,M/s.J.K Fenner (I) Ltd,2.50,Solar,Medak,Telangana,14-Apr-2018
238,Enersol,2.00,Solar,Nalgonda,Telangana,19-May-2018
239,M/s Mytrah Engery (I) Ltd,50.00,Solar,Nizamabad,Telangana,22-Nov-2018
