0,1,2,3,4,5,6
List of commissioned Small Hydro Projects in Rajasthan,,,,,,
,,,,,,
S. No.,Project Name,Installed Capacity(MW),Type,Location (District),State,Commissioned Date
1,Anoopgarh PH-I,4.50,Small Hydro,Sriganganagar,Rajasthan,1-Sep-1987
2,Anoopgarh PH-II,4.50,Small Hydro,Sriganganagar,Rajasthan,1-Mar-1988
3,Pugal PH-I,1.50,Small Hydro,Bikaner,Rajasthan,1-Oct-1994
4,Pugal PH-II,0.65,Small Hydro,Bikaner,Rajasthan,1-Jul-1992
5,RMC Mahi -I,0.80,Small Hydro,Banswara,Rajasthan,1-Nov-1993
6,RMC Mahi-II,0.17,Small Hydro,Banswara,Rajasthan,1-Mar-1991
7,Mangrol,6.00,Small Hydro,Baran,Rajasthan,5-Dec-1992
8,Suratgarh,4.00,Small Hydro,Sriganganagar,Rajasthan,1-Feb-1992
9,Charanwala,1.20,Small Hydro,Bikaner,Rajasthan,1-Mar-1994
10,Birsalpur,0.54,Small Hydro,Bikaner,Rajasthan,1-Oct-1998
,Total,23.85,,,,
